year,month,day,statefips,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,7,25,26,85665,6402,1614646,858,64.1,16168,.,6.12,.0501,227,612,5,22653,-.0908,-.222,-.0599,.00245,-.0786,-.0779,-.136,-.177
2020,7,25,27,50331,1611,940696,892,28.6,16680,.0451,12.2,.0836,265,689,5,14962,-.0819,-.219,-.0695,-.0163,-.0602,-.058,-.106,-.223
2020,7,25,28,51097,1480,421886,1717,49.7,14176,.138,44.4,.643,214,1322,19,6372,-.0716,-.143,-.00448,.00767,-.0903,-.0581,-.106,-.0974
2020,7,25,29,42310,1224,619721,689,19.9,10097,.153,18.5,.154,160,1135,9,9835,-.0326,-.104,-.0131,.0335,-.0229,-.0509,-.0422,-.0988
2020,7,25,30,3260,46,151015,305,4.3,14130,.081,10.5,.12,256,113,1,2734,-.0208,-.0598,-.0124,.00908,-.0251,-.0512,.0113,.0331
2020,7,25,31,24412,322,252605,1262,16.6,13059,.0674,13.8,.103,158,267,2,3065,-.044,-.169,-.0107,.0125,-.0213,-.057,-.0731,-.142
2020,7,25,32,41993,733,430521,1363,23.8,13977,.113,34.3,.399,223,1055,12,6855,-.12,-.267,-.0862,.000788,-.119,-.112,-.0283,-.241
2020,7,25,33,6415,409,152290,472,30.1,11200,.016,2.38,.137,110,32,2,1501,-.0533,-.191,-.0264,.0198,-.0882,-.0382,-.114,-.0807
2020,7,25,34,178778,13945,1888157,2013,157,21258,1,3.2,.124,172,284,11,15244,-.102,-.202,-.0914,-.0341,-.0896,-.0542,-.163,-.182
2020,7,25,35,18788,607,512425,896,28.9,24438,.0432,14,.259,353,293,5,7394,-.108,-.166,-.0848,-.0337,-.0767,-.0647,-.0544,-.343
2020,7,25,36,415911,31668,5516311,2138,163,28356,.0105,3.6,.094,328,701,18,63864,-.121,-.212,-.123,-.0682,-.131,-.0783,-.157,-.248
2020,7,25,37,111282,1801,1579042,1061,17.2,15056,.0722,18,.202,272,1888,21,28557,-.0868,-.199,-.0475,-.0000269,-.0803,-.08,-.0374,-.218
2020,7,25,38,5740,103,144253,753,13.5,18929,.0787,15.5,.169,239,118,1,1821,-.0981,-.104,-.12,-.0311,-.159,-.0983,-.0824,.
2020,7,25,39,83184,3297,1293822,712,28.2,11069,.0549,11.4,.202,190,1337,24,22198,-.0618,-.125,-.0411,-.00147,-.0612,-.0524,-.0643,-.136
2020,7,25,4,160055,3288,857609,2199,45.2,11782,.176,36.7,1.09,168,2675,79,12231,-.0931,-.26,-.0427,-.0237,-.0781,-.0621,-.0765,-.311
2020,7,25,40,30081,496,565709,760,12.5,14297,.0226,18.1,.162,325,718,6,12854,-.0696,-.16,-.0414,.00422,-.0969,-.0375,-.0637,-.12
2020,7,25,41,16492,286,374010,391,6.78,8868,.043,7.66,.0915,146,323,4,6174,-.088,-.304,-.0509,-.0179,-.0758,-.0917,-.0562,-.251
2020,7,25,42,111121,7167,1123330,868,56,8775,.0424,7.08,.11,123,906,14,15800,-.0803,-.171,-.0626,-.00897,-.0819,-.0323,-.0828,-.258
2020,7,25,44,18224,1002,190028,1720,94.6,17938,.,5.81,.162,146,62,2,1547,-.0726,-.192,-.0573,.0012,-.052,-.0155,-.0759,-.18
2020,7,25,45,80008,1465,638490,1554,28.5,12401,.154,34.4,.916,212,1771,47,10928,-.0652,-.154,-.0349,-.0000884,-.0224,-.064,-.0214,-.15
2020,7,25,46,8305,122,105913,939,13.8,11972,.0433,7.15,.0969,140,63,1,1238,-.0228,-.0702,-.0317,.,.,-.0569,.,-.042
2020,7,25,47,88459,953,1332374,1295,14,19510,.184,29.2,.261,332,1992,18,22675,-.0781,-.156,-.0584,-.00674,-.096,-.0819,-.0404,-.185
2020,7,25,48,391609,5002,3306042,1351,17.3,11402,.107,30.3,.507,228,8793,147,66194,-.0885,-.189,-.062,-.0224,-.0986,-.0988,-.037,-.237
2020,7,25,49,37623,278,502558,1174,8.67,15676,.0904,18.7,.156,183,599,5,5865,-.105,-.167,-.0865,-.0588,-.14,-.0863,-.0195,-.228
2020,7,25,5,37981,399,461464,1259,13.2,15291,.,25.8,.199,229,778,6,6923,-.12,-.181,-.064,.,-.0506,.00543,.,-.137
2020,7,25,50,1396,56,88816,224,8.97,14234,.00979,1.33,0,192,8,0,1196,-.163,-.311,-.144,-.0874,-.126,-.139,-.0759,-.349
2020,7,25,51,83609,2075,1010443,980,24.3,11838,.0618,12.1,.0837,202,1034,7,17249,-.0813,-.193,-.0813,-.00285,-.0812,-.0258,-.107,-.261
2020,7,25,53,53883,1591,1013279,708,20.9,13307,.0632,11.2,.154,178,856,12,13566,-.0689,-.173,-.0839,-.0328,-.0619,-.0445,-.136,-.157
2020,7,25,54,5821,103,256914,325,5.75,14336,.0337,7.17,.0239,250,128,0,4486,-.0942,-.132,-.0929,-.0204,-.109,-.128,-.0589,-.138
2020,7,25,55,51735,900,860243,889,15.5,14775,.059,16.2,.118,225,945,7,13072,-.0617,-.129,-.0456,-.00608,-.0645,-.0398,-.0692,-.128
2020,7,25,56,2446,25,48269,423,4.32,8340,1,8.34,.0247,105,48,0,605,.0193,.026,.0327,.,-.0103,.0198,-.0132,.122
2020,7,25,6,453327,8428,7047355,1147,21.3,17836,.0778,25.4,.264,318,10019,104,125734,-.112,-.276,-.115,-.0427,-.108,-.0778,-.103,-.296
2020,7,25,8,43847,1795,490396,761,31.2,8516,.0703,10,.104,135,577,6,7780,-.0488,-.156,-.0377,-.0176,-.0945,-.042,-.0416,-.124
2020,7,25,9,48776,4413,713072,1368,124,20000,.,3.54,.0681,333,126,2,11872,-.078,-.141,-.0783,-.0346,-.112,-.0339,-.139,-.0925
2020,7,26,1,79294,1473,649686,1617,30,13250,.144,35.8,.542,187,1755,27,9165,-.0974,-.189,-.055,-.0423,-.119,-.153,-.078,-.159
2020,7,26,10,14290,510,169993,1468,52.4,17457,.0374,11.3,.822,249,110,8,2428,-.0618,-.144,-.0548,.00448,-.0669,-.00819,-.0597,-.232
2020,7,26,11,11780,581,171598,1669,82.3,24314,.0243,10.5,.0607,482,74,0,3405,-.133,-.171,-.202,-.0609,-.204,-.0493,-.106,-.464
2020,7,26,12,423847,5853,3380008,1973,27.3,15737,.187,49.1,.58,255,10544,125,54730,-.0621,-.16,-.0355,.0023,-.0457,-.039,-.0653,-.181
2020,7,26,13,153476,3424,1428945,1446,32.2,13458,.105,30.5,.422,234,3240,45,24804,-.0784,-.17,-.0676,.012,-.0637,-.0802,-.0787,-.209
2020,7,26,15,1660,25,114052,117,1.77,8055,.0499,3.04,.0202,95,43,0,1345,-.252,-.205,-.297,.,-.126,-.244,-.165,-.439
2020,7,26,16,18262,150,166224,1022,8.39,9302,.123,26.4,.24,160,472,4,2863,-.0651,-.158,-.0338,.0133,-.0353,.0783,-.0738,-.231
2020,7,26,17,173079,7595,2512809,1366,59.9,19830,.0345,11,.117,301,1399,15,38160,-.061,-.227,-.0231,-.0123,-.0586,-.0331,-.0619,-.203
2020,7,26,18,63881,2903,701311,949,43.1,10417,.0771,12.6,.172,158,845,12,10633,-.0564,-.116,-.0329,-.0195,-.0123,-.034,-.039,-.112
2020,7,26,19,42357,829,450599,1343,26.3,14282,.109,16,.163,159,506,5,5015,-.0851,-.157,-.0714,-.00959,-.101,-.0382,-.0931,-.243
2020,7,26,2,3100,18,207264,424,2.46,28332,.106,16.1,.0391,669,118,0,4893,.0297,-.254,.0937,.0522,.213,.3,.152,-.277
2020,7,26,20,25649,335,277967,880,11.5,9541,.,15.6,.108,140,456,3,4088,-.0532,-.115,-.0341,-.0272,-.0325,.00371,-.0532,-.11
2020,7,26,21,27682,718,541898,620,16.1,12129,.911,13.1,.0863,157,583,4,7025,-.0603,-.123,-.0396,.0061,-.0798,-.033,-.0468,-.0835
2020,7,26,22,107686,3763,1233264,2316,80.9,26529,.114,48.8,.676,504,2267,31,23423,-.149,-.231,-.124,-.0439,-.15,-.103,-.121,-.32
2020,7,26,23,3814,119,155318,284,8.85,11555,.0123,1.35,.0213,190,18,0,2554,-.015,-.165,.0231,.0549,-.0314,.0321,-.0771,-.0524
2020,7,26,24,84306,3440,838572,1394,56.9,13871,.052,13.3,.149,233,801,9,14112,-.0877,-.258,-.064,-.00207,-.113,-.066,-.123,-.149
2020,7,26,25,115637,8529,1120759,1678,124,16261,.0374,4.36,.203,166,300,14,11461,-.0863,-.23,-.088,-.0273,-.0987,-.0216,-.146,-.186
2020,7,26,26,86750,6402,1670744,869,64.1,16729,.0193,6.89,.0472,266,688,5,26612,-.0903,-.222,-.0589,.0026,-.0779,-.0764,-.135,-.177
2020,7,26,27,51193,1614,957374,908,28.6,16976,.0517,12.5,.0836,264,707,5,14884,-.0817,-.218,-.0693,-.0162,-.0595,-.0579,-.106,-.222
2020,7,26,28,52304,1495,423093,1757,50.2,14216,1,46.4,.672,216,1381,20,6431,-.0716,-.144,-.00431,.00857,-.0905,-.0587,-.105,-.0982
2020,7,26,29,43477,1231,626951,708,20.1,10215,.161,19.4,.17,158,1189,10,9696,-.0324,-.104,-.013,.0341,-.0232,-.0503,-.0415,-.0995
2020,7,26,30,3342,46,152315,313,4.3,14251,.0631,10.8,.12,256,116,1,2737,-.0215,-.0606,-.0131,.0082,-.0256,-.0532,.0135,.0312
2020,7,26,31,24618,322,255464,1273,16.6,13206,.0721,14.6,.103,170,283,2,3295,-.0438,-.169,-.00983,.0121,-.0206,-.0572,-.0726,-.143
2020,7,26,32,42919,734,438922,1393,23.8,14250,.11,32.9,.399,228,1013,12,7019,-.12,-.268,-.0858,.000931,-.119,-.112,-.0274,-.243
2020,7,26,33,6436,409,153609,473,30.1,11297,.0159,2.45,.116,107,33,2,1462,-.0526,-.19,-.0258,.0207,-.0873,-.0379,-.114,-.0798
2020,7,26,34,179283,13956,1953289,2018,157,21991,.00775,4.06,.13,261,361,12,23165,-.101,-.201,-.0907,-.034,-.089,-.0543,-.163,-.181
2020,7,26,35,19053,614,520718,909,29.3,24834,.032,14.2,.293,351,297,6,7358,-.108,-.167,-.0853,-.0339,-.0756,-.0656,-.0551,-.346
2020,7,26,36,416443,31678,5569879,2141,163,28632,.00993,3.62,.0867,334,704,17,64916,-.12,-.211,-.122,-.0676,-.13,-.0776,-.156,-.247
2020,7,26,37,112802,1807,1613385,1076,17.2,15383,.0443,17.7,.199,298,1852,21,31217,-.0865,-.198,-.0473,-.000157,-.0801,-.08,-.0376,-.217
2020,7,26,38,5880,103,146472,772,13.5,19220,.0631,16.1,.131,237,122,1,1803,-.1,-.106,-.122,-.034,-.162,-.103,-.0824,.
2020,7,26,39,84073,3307,1326431,719,28.3,11348,.0273,11.2,.163,200,1306,19,23360,-.0615,-.125,-.0407,-.00142,-.0609,-.0526,-.0641,-.136
2020,7,26,4,162041,3313,867103,2226,45.5,11913,.209,36.1,1.07,159,2628,78,11589,-.093,-.26,-.0427,-.0231,-.0779,-.062,-.0762,-.311
2020,7,26,40,31285,496,566913,791,12.5,14327,1,21.7,.162,328,860,6,12996,-.0698,-.161,-.0413,.00415,-.0966,-.0378,-.0642,-.12
2020,7,26,41,16764,291,378475,397,6.9,8973,.0609,7.38,.0982,145,311,4,6126,-.0875,-.304,-.05,-.0174,-.0752,-.0921,-.0559,-.25
2020,7,26,42,111773,7170,1136201,873,56,8875,.0507,7.13,.107,121,913,14,15546,-.0799,-.17,-.0621,-.00869,-.0812,-.032,-.0822,-.258
2020,7,26,44,18224,1002,190028,1720,94.6,17938,.,5.81,.162,146,62,2,1547,-.0716,-.191,-.0563,.00226,-.0512,-.0153,-.0757,-.179
2020,7,26,45,81199,1491,647813,1577,29,12582,.128,31.1,.932,195,1602,48,10061,-.065,-.154,-.0342,.000079,-.0219,-.0642,-.0209,-.15
2020,7,26,46,8395,123,106926,949,13.9,12087,.0888,7.9,.0807,143,70,1,1263,-.0224,-.071,-.0318,.,.,-.0576,.,-.0417
2020,7,26,47,91330,955,1382852,1337,14,20249,.0569,31.7,.253,388,2164,17,26508,-.0778,-.156,-.058,-.00712,-.0958,-.0818,-.0402,-.184
2020,7,26,48,395738,5090,3369975,1365,17.6,11622,.0646,28.4,.521,216,8243,151,62516,-.0883,-.189,-.0618,-.0219,-.0981,-.0988,-.0366,-.238
2020,7,26,49,37973,278,506419,1184,8.67,15796,.0907,17.2,.156,175,551,5,5601,-.105,-.165,-.0871,-.0598,-.141,-.0862,-.019,-.227
2020,7,26,5,38623,401,477267,1280,13.3,15815,.0406,25.5,.208,275,771,6,8299,-.119,-.179,-.0638,.,-.049,.00658,.,-.134
2020,7,26,50,1400,56,89809,224,8.97,14393,.00403,1.14,0,167,7,0,1044,-.163,-.309,-.143,-.0879,-.126,-.141,-.075,-.349
2020,7,26,51,84567,2078,1028240,991,24.3,12047,.0538,11.9,.0854,202,1020,7,17268,-.081,-.193,-.0807,-.003,-.0815,-.0259,-.106,-.261
2020,7,26,53,54421,1595,1018223,715,20.9,13371,.109,10.9,.156,178,831,12,13527,-.0688,-.172,-.0839,-.0327,-.0615,-.0446,-.136,-.156
2020,7,26,54,5960,103,261726,333,5.75,14604,.0289,7.32,.0239,245,131,0,4391,-.0931,-.13,-.0923,-.0203,-.109,-.128,-.0576,-.135
2020,7,26,55,52685,901,870229,905,15.5,14946,.0951,16.5,.118,229,962,7,13340,-.0612,-.128,-.0451,-.00553,-.0648,-.0389,-.0688,-.127
2020,7,26,56,2475,25,48298,428,4.32,8345,1,8.61,.0247,105,50,0,606,.019,.028,.0311,.,-.00979,.019,-.0132,.126
2020,7,26,6,459338,8451,7168139,1163,21.4,18142,.0498,24.5,.268,319,9697,106,125898,-.112,-.276,-.115,-.0426,-.109,-.0781,-.104,-.296
2020,7,26,8,44364,1795,497788,770,31.2,8644,.0699,10.4,.104,138,597,6,7946,-.0486,-.155,-.0374,-.0176,-.0942,-.0421,-.0415,-.122
2020,7,26,9,48776,4413,713072,1368,124,20000,.,3.54,.0681,224,126,2,7992,-.0777,-.141,-.078,-.0343,-.111,-.0337,-.138,-.0914
2020,7,27,1,81115,1491,657959,1654,30.4,13419,.22,35.6,.583,187,1746,29,9167,-.0975,-.189,-.0551,-.0431,-.121,-.153,-.0772,-.159
2020,7,27,10,14406,510,173059,1479,52.4,17772,.0378,11.5,.822,294,112,8,2866,-.0613,-.143,-.0547,.005,-.0665,-.00776,-.0589,-.231
2020,7,27,11,11858,582,174148,1680,82.5,24676,.0306,10.5,.0607,454,74,0,3201,-.134,-.173,-.202,-.061,-.204,-.0496,-.106,-.464
2020,7,27,12,432739,5930,3424914,2015,27.6,15946,.198,48.1,.571,252,10336,123,54070,-.0621,-.16,-.0353,.00261,-.0456,-.039,-.0651,-.181
2020,7,27,13,155907,3435,1452963,1468,32.4,13685,.101,31.1,.433,241,3303,46,25597,-.078,-.17,-.0673,.0128,-.0629,-.0799,-.0785,-.209
2020,7,27,15,1688,25,114115,119,1.77,8060,.444,3.2,.0202,82.3,45,0,1166,-.252,-.205,-.296,.,-.126,-.245,-.162,-.439
2020,7,27,16,18836,159,167994,1054,8.9,9401,.324,27.6,.288,161,494,5,2872,-.0653,-.16,-.0334,.0145,-.0365,.0783,-.0748,-.231
2020,7,27,17,174442,7619,2543376,1377,60.1,20071,.0446,11.1,.134,297,1413,17,37585,-.0606,-.228,-.0219,-.0122,-.0585,-.0329,-.0616,-.202
2020,7,27,18,64417,2906,707791,957,43.2,10513,.0827,12.3,.172,153,830,12,10304,-.056,-.116,-.0324,-.0192,-.0125,-.0353,-.0389,-.112
2020,7,27,19,42696,836,454845,1353,26.5,14416,.0798,15.2,.172,164,479,5,5186,-.0842,-.156,-.07,-.01,-.102,-.0377,-.0904,-.24
2020,7,27,2,3204,19,207264,438,2.6,28332,.,15.5,.0586,619,113,0,4525,.03,-.256,.0948,.0519,.213,.3,.154,-.277
2020,7,27,20,26439,338,278936,908,11.6,9575,.815,14.2,.0981,85.3,414,3,2486,-.0535,-.116,-.0338,-.0275,-.0346,.0036,-.0533,-.108
2020,7,27,21,28250,726,547450,632,16.3,12254,.102,13.7,.102,170,610,5,7614,-.0601,-.122,-.0394,.00524,-.0802,-.0326,-.0468,-.0817
2020,7,27,22,110029,3786,1260022,2367,81.4,27104,.0876,46.2,.658,483,2147,31,22443,-.148,-.23,-.123,-.0438,-.149,-.102,-.121,-.32
2020,7,27,23,3832,119,157441,285,8.85,11713,.00848,1.29,.0213,194,17,0,2603,-.0142,-.164,.0239,.0558,-.0306,.0325,-.0757,-.0499
2020,7,27,24,85436,3447,855518,1413,57,14151,.0667,14.6,.154,251,884,9,15177,-.0874,-.258,-.0635,-.002,-.113,-.0659,-.122,-.149
2020,7,27,25,115926,8536,1131157,1682,124,16411,.0278,4.43,.213,166,305,15,11411,-.0855,-.228,-.0871,-.0267,-.0976,-.021,-.145,-.184
2020,7,27,26,87329,6407,1700489,874,64.2,17027,.0195,6.93,.0429,277,692,4,27671,-.0897,-.222,-.0578,.00279,-.0771,-.0747,-.135,-.176
2020,7,27,27,51843,1616,970726,919,28.7,17213,.0487,11.9,.0785,262,671,4,14759,-.0813,-.218,-.069,-.0161,-.0587,-.0577,-.106,-.221
2020,7,27,28,52957,1501,427597,1779,50.4,14367,.145,43.5,.686,181,1295,20,5375,-.0714,-.144,-.00416,.00957,-.0906,-.059,-.103,-.099
2020,7,27,29,44813,1245,641904,730,20.3,10459,.0893,20.4,.189,163,1253,12,9999,-.0322,-.104,-.0128,.0347,-.0235,-.0498,-.0408,-.1
2020,7,27,30,3406,47,158655,319,4.4,14845,.0101,10.2,.107,262,109,1,2802,-.0226,-.0614,-.014,.00638,-.0262,-.0556,.015,.0291
2020,7,27,31,24899,322,258827,1287,16.6,13380,.0836,15.2,.0665,177,293,1,3419,-.0435,-.17,-.00899,.0117,-.02,-.0575,-.0721,-.143
2020,7,27,32,43880,739,444679,1425,24,14437,.167,32.8,.413,228,1011,13,7037,-.121,-.269,-.0853,.00118,-.118,-.113,-.0265,-.243
2020,7,27,33,6441,409,153609,474,30.1,11297,.,2.02,.116,107,27,2,1462,-.052,-.19,-.0253,.0216,-.0863,-.0377,-.113,-.0787
2020,7,27,34,179732,13973,1983841,2024,157,22335,.0147,4.5,.143,291,399,13,25852,-.101,-.201,-.0901,-.0339,-.0884,-.0544,-.162,-.18
2020,7,27,35,19502,619,528890,930,29.5,25223,.0549,15.6,.279,357,327,6,7485,-.109,-.168,-.0857,-.0339,-.0746,-.0669,-.0556,-.348
2020,7,27,36,417056,31695,5627149,2144,163,28926,.0107,3.69,.0874,340,717,17,66048,-.119,-.209,-.121,-.0669,-.128,-.077,-.155,-.245
2020,7,27,37,114612,1815,1635476,1093,17.3,15594,.0819,18.3,.189,288,1919,20,30227,-.0862,-.197,-.0471,-.000187,-.0798,-.08,-.0378,-.216
2020,7,27,38,5990,103,148361,786,13.5,19468,.0582,16.1,.112,232,123,1,1770,-.103,-.108,-.125,-.0373,-.165,-.108,-.0823,.
2020,7,27,39,85177,3344,1344098,729,28.6,11499,.0625,11,.189,198,1287,22,23169,-.0613,-.125,-.0403,-.00138,-.0607,-.0526,-.0638,-.136
2020,7,27,4,163918,3320,878333,2252,45.6,12067,.167,36.5,1.03,166,2657,75,12116,-.0929,-.26,-.0426,-.0225,-.0776,-.0618,-.0758,-.311
2020,7,27,40,32529,495,568314,822,12.5,14362,.888,25.6,.155,333,1014,6,13172,-.0699,-.161,-.0412,.00414,-.0964,-.0379,-.0645,-.119
2020,7,27,41,17122,289,382566,406,6.85,9070,.0875,7.5,.0847,144,316,4,6075,-.0871,-.305,-.0493,-.0169,-.0747,-.0926,-.0556,-.248
2020,7,27,42,112995,7174,1150688,883,56,8988,.0844,7.25,.109,124,928,14,15825,-.0795,-.17,-.0617,-.00841,-.0805,-.0318,-.0816,-.258
2020,7,27,44,18515,1004,196618,1748,94.8,18560,.0442,8.24,.121,175,87,1,1856,-.0708,-.191,-.0554,.0033,-.0504,-.0153,-.0755,-.177
2020,7,27,45,82417,1506,658901,1601,29.3,12797,.11,30.4,.949,196,1567,49,10084,-.0647,-.155,-.0335,.000233,-.0214,-.0644,-.0204,-.15
2020,7,27,46,8444,123,106827,954,13.9,12076,-.495,8.09,.0807,132,72,1,1168,-.0221,-.0722,-.032,.,.,-.0586,.,-.0416
2020,7,27,47,93869,965,1411452,1375,14.1,20668,.0888,33.3,.266,411,2275,18,28041,-.0775,-.155,-.0575,-.00748,-.0956,-.0818,-.0399,-.183
2020,7,27,48,402295,5178,3428882,1387,17.9,11825,.111,27.9,.502,219,8089,145,63475,-.088,-.189,-.0617,-.0213,-.0977,-.0988,-.0362,-.238
2020,7,27,49,38439,285,510572,1199,8.89,15926,.112,17.4,.16,172,559,5,5502,-.105,-.163,-.0875,-.0607,-.143,-.0859,-.0186,-.226
2020,7,27,5,39447,408,484891,1307,13.5,16068,.108,26.1,.213,247,789,6,7439,-.119,-.178,-.0637,.,-.0476,.00783,.,-.131
2020,7,27,50,1402,56,90617,225,8.97,14522,.00248,.962,0,155,6,0,964,-.162,-.307,-.143,-.088,-.125,-.142,-.074,-.348
2020,7,27,51,86072,2082,1039211,1008,24.4,12175,.137,12.9,.0854,199,1100,7,16964,-.0808,-.193,-.0801,-.00315,-.0818,-.0261,-.105,-.26
2020,7,27,53,55547,1610,1035519,729,21.1,13599,.0651,10.5,.167,177,800,13,13466,-.0689,-.172,-.0841,-.0327,-.0612,-.0449,-.136,-.156
2020,7,27,54,6054,106,266033,338,5.91,14844,.0218,7.27,.0478,248,130,1,4436,-.0921,-.128,-.0916,-.0202,-.108,-.128,-.0562,-.133
2020,7,27,55,53323,905,877186,916,15.5,15066,.0917,16.1,.123,229,938,7,13331,-.0606,-.128,-.0445,-.00484,-.065,-.038,-.0684,-.126
2020,7,27,56,2520,25,48343,435,4.32,8353,1,8.22,.0247,104,48,0,604,.0186,.0302,.0294,.,-.00946,.0182,-.0131,.129
2020,7,27,6,467103,8544,7296578,1182,21.6,18467,.0605,24.2,.282,319,9558,111,126037,-.112,-.277,-.115,-.0425,-.109,-.0784,-.104,-.296
2020,7,27,8,44723,1800,500430,777,31.3,8690,.136,10.1,.102,122,582,6,7019,-.0483,-.155,-.0371,-.0175,-.0939,-.0422,-.0413,-.121
2020,7,27,9,48983,4418,745051,1374,124,20897,.00647,3.72,.0481,330,133,2,11751,-.0775,-.141,-.0778,-.0339,-.111,-.0334,-.138,-.0906
2020,7,28,1,82366,1491,665399,1680,30.4,13571,.168,35,.548,189,1715,27,9288,-.0977,-.189,-.0552,-.0438,-.123,-.153,-.0765,-.158
2020,7,28,10,14476,511,174623,1487,52.5,17933,.0448,10.7,.807,239,104,8,2325,-.0607,-.141,-.0546,.00566,-.0659,-.00734,-.0581,-.231
2020,7,28,11,11945,583,178022,1693,82.6,25225,.0225,10.5,.0607,452,74,0,3187,-.134,-.175,-.202,-.061,-.204,-.0499,-.106,-.464
2020,7,28,12,441969,6116,3473624,2058,28.5,16173,.189,48,.606,253,10306,130,54248,-.062,-.161,-.035,.00301,-.0455,-.0389,-.065,-.181
2020,7,28,13,160038,3488,1487326,1507,32.9,14008,.12,32.5,.406,258,3453,43,27434,-.0775,-.17,-.067,.0138,-.062,-.0795,-.0783,-.209
2020,7,28,15,1734,25,116387,122,1.77,8220,.0202,3.41,.0202,96.9,48,0,1372,-.252,-.204,-.296,.,-.126,-.246,-.16,-.439
2020,7,28,16,19318,168,170717,1081,9.4,9553,.177,27.3,.328,157,488,6,2807,-.0656,-.162,-.0331,.0155,-.0379,.078,-.076,-.233
2020,7,28,17,175588,7645,2571707,1386,60.3,20295,.0405,11.3,.14,295,1436,18,37383,-.0602,-.229,-.0207,-.012,-.0585,-.0328,-.0614,-.2
2020,7,28,18,65258,2924,716809,969,43.4,10647,.0933,12.5,.166,153,845,11,10286,-.0558,-.116,-.0321,-.019,-.0127,-.0367,-.0387,-.111
2020,7,28,19,42928,839,457435,1361,26.6,14498,.0896,14.5,.14,158,458,4,5000,-.0833,-.156,-.0686,-.0103,-.103,-.0373,-.0876,-.236
2020,7,28,2,3348,20,213875,458,2.73,29236,.0218,16.1,.0781,688,118,1,5036,.0302,-.258,.0962,.051,.213,.3,.156,-.277
2020,7,28,20,26494,344,278936,909,11.8,9575,.,14.2,.123,85.3,413,4,2486,-.0537,-.118,-.0335,-.0278,-.0361,.00344,-.0536,-.106
2020,7,28,21,28876,735,557713,646,16.5,12483,.061,13.6,.128,157,605,6,7003,-.0599,-.122,-.0391,.00442,-.0805,-.0322,-.0468,-.0801
2020,7,28,22,111150,3812,1276304,2391,82,27455,.0688,44.4,.627,471,2065,29,21906,-.148,-.23,-.122,-.0434,-.147,-.101,-.121,-.319
2020,7,28,23,3838,121,159100,286,9,11836,.00362,1.22,.0319,179,16,0,2408,-.0134,-.163,.0246,.0568,-.0298,.0331,-.0743,-.0476
2020,7,28,24,86091,3458,868256,1424,57.2,14362,.0514,14.1,.132,245,854,8,14841,-.0872,-.258,-.0632,-.00192,-.112,-.0657,-.122,-.149
2020,7,28,25,116182,8551,1141116,1686,124,16556,.0257,4.45,.209,170,307,14,11705,-.0846,-.226,-.0862,-.0262,-.0964,-.0204,-.144,-.183
2020,7,28,26,88025,6426,1727882,881,64.3,17302,.0254,6.92,.0586,284,692,6,28358,-.089,-.222,-.0566,.00303,-.0764,-.0731,-.134,-.175
2020,7,28,27,52321,1620,979988,928,28.7,17377,.0516,12.2,.0811,261,689,5,14733,-.0809,-.217,-.0686,-.0158,-.0579,-.0574,-.106,-.22
2020,7,28,28,54299,1543,433133,1824,51.8,14553,.242,42.1,.739,182,1254,22,5419,-.0712,-.144,-.00401,.0107,-.0908,-.0592,-.102,-.0996
2020,7,28,29,46225,1263,652924,753,20.6,10638,.128,20.9,.205,169,1282,13,10372,-.032,-.104,-.0126,.0355,-.0238,-.0493,-.0401,-.1
2020,7,28,30,3491,52,161408,327,4.87,15102,.0309,10,.16,273,107,2,2915,-.0238,-.0621,-.015,.00385,-.0269,-.0582,.0161,.0268
2020,7,28,31,25140,326,261103,1300,16.9,13498,.106,14.4,.096,167,279,2,3237,-.0433,-.17,-.00818,.0113,-.0194,-.0577,-.0717,-.143
2020,7,28,32,44991,760,450886,1461,24.7,14638,.179,34.3,.371,241,1055,11,7438,-.12,-.27,-.0847,.00152,-.118,-.113,-.0255,-.244
2020,7,28,33,6500,409,156083,478,30.1,11479,.0238,2.5,.0946,118,34,1,1609,-.0514,-.189,-.0247,.0226,-.0854,-.0375,-.112,-.0775
2020,7,28,34,180215,13994,1984304,2029,158,22340,1.04,4.8,.142,268,426,13,23764,-.1,-.2,-.0895,-.0338,-.0878,-.0546,-.162,-.179
2020,7,28,35,19791,626,536853,944,29.9,25603,.0363,15.5,.259,377,325,5,7903,-.11,-.169,-.0861,-.0336,-.0735,-.0685,-.0558,-.349
2020,7,28,36,417591,31706,5684546,2147,163,29221,.00932,3.45,.0845,333,672,16,64795,-.118,-.208,-.12,-.0661,-.127,-.0765,-.154,-.243
2020,7,28,37,116300,1847,1663540,1109,17.6,15861,.0601,18.1,.198,279,1893,21,29220,-.0859,-.197,-.0469,-.000116,-.0795,-.0802,-.0379,-.214
2020,7,28,38,6145,104,150037,806,13.6,19688,.0925,17.5,.112,239,133,1,1821,-.106,-.111,-.127,-.041,-.168,-.114,-.0822,.
2020,7,28,39,86497,3382,1398733,740,28.9,11966,.0242,11.3,.199,243,1326,23,28387,-.0611,-.125,-.0399,-.00135,-.0604,-.0526,-.0635,-.136
